Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type
0.841026971,0.3,0.094339623,0,0,0.355732946,0.897637795,0.921259843,0.564,0.408857875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.678423237,0.005555556,0.113207547,0.202569917,0.10877193,0.126850508,0.830708661,0.897637795,0.616,0.094132726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.763485477,0.141666667,0.169811321,0.258503401,0.054385965,0.560812772,0.885826772,0.87007874,0.516,0.653944745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.776452282,0.108333333,0.188679245,0.635676493,0.380701754,0.159651669,0.87007874,0.862204724,0.528,0.34434634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.74533195,0.005555556,0.113207547,0.22297808,0.101754386,0.344992743,0.834645669,0.901574803,0.616,0.301053831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.704875519,0.125,0.094339623,0.213907785,0.003508772,0.174310595,0.874015748,0.897637795,0.568,0.26174879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.725363071,0.175,0.132075472,0.320483749,0.022807018,0.260232221,0.893700787,0.885826772,0.528,0.148248362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.793827801,0.094444444,0.056603774,0,0,0.455297533,0.862204724,0.913385827,0.596,0.164198234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.786307054,0.972222222,0.132075472,0.204081633,0.096491228,0.16371553,0.818897638,0.897637795,0.636,0.252349758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.767375519,0.55,0.056603774,0.305366591,0.070175439,0.794484761,0.858267717,0.952755906,0.64,0.525776132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.688018672,0.088888889,0.396226415,0.090702948,0.061403509,0.317851959,0.830708661,0.751968504,0.432,0.127029336,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.7593361,0.438888889,0.226415094,0.031746032,0.012280702,0.340058055,0.917322835,0.952755906,0.552,0.258900598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.721991701,0.063888889,0.150943396,0,0,0.340493469,0.850393701,0.877952756,0.576,0.21204785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.769709544,0.266666667,0.188679245,0.253212396,0.115789474,0.245428157,0.929133858,0.88976378,0.484,0.40401595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.775155602,0.641666667,0.226415094,0.358276644,0.022807018,0.75616836,0.791338583,0.988188976,0.744,0.231557961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.778526971,0.7,0.226415094,0.022675737,0.005263158,0.372278665,0.75984252,0.976377953,0.772,0.255340359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.780860996,0.111111111,0.301886792,0.366591081,0.152631579,0.628592163,0.866141732,0.803149606,0.46,0.302335517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.694502075,0.030555556,0.301886792,0.068027211,0.061403509,0.11509434,0.791338583,0.807086614,0.556,0.281686129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.807053942,0.308333333,0.245283019,0.416477702,0.156140351,0.38287373,0.952755906,0.885826772,0.44,0.412560524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.747147303,0.497222222,0.301886792,0.022675737,0.010526316,0.626850508,0.885826772,0.976377953,0.604,0.196952435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.66753112,0.055555556,0.113207547,0.022675737,-0.001754386,0.050943396,0.850393701,0.893700787,0.592,0.823554543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.776192946,0.427777778,0.226415094,0.408163265,0.187719298,0.246444122,0.92519685,0.948818898,0.54,0.280831672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.828578838,0.836111111,0.226415094,0.295540438,0.035087719,0.091582003,0.728346457,0.921259843,0.756,0.157077756,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.806275934,0.180555556,0.094339623,0.113378685,0,0.975471698,0.885826772,0.905511811,0.56,0.385075477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.762707469,0,0.245283019,0.22675737,0.11754386,0.127140784,0.787401575,0.846456693,0.608,0.273996013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.783454357,0.844444444,0.264150943,0.050642479,0.007017544,0.046298984,0.708661417,0.913385827,0.768,0.242950726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.598807054,0.991666667,0.528301887,0.115646259,0.114035088,0.030478955,0.653543307,0.700787402,0.564,0.118199943,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.76996888,0.886111111,0.396226415,0.258503401,0.080701754,0.058635704,0.633858268,0.850393701,0.772,0.202933637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.845435685,0.175,0.113207547,0.427815571,0.121052632,0.829027576,0.88976378,0.893700787,0.54,0.39404728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.787603734,0,0.339622642,0.495086924,-0.038596491,0.173875181,0.755905512,0.807086614,0.592,0.281116491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.861255187,0.847222222,0.150943396,0.648526077,0.187719298,0.161828737,0.783464567,0.929133858,0.704,0.335944175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.732365145,0.894444444,0.283018868,0.045351474,0.019298246,0.123802612,0.708661417,0.877952756,0.732,0.29136998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.725103734,0.213888889,0.20754717,0.182917611,0.08245614,0.267924528,0.921259843,0.862204724,0.46,0.092423811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.756742739,0.025,0.245283019,0.452003023,0.215789474,0.435123367,0.807086614,0.838582677,0.576,0.193392196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.75129668,0.172222222,0.358490566,0.358276644,0.361403509,0.071407837,0.913385827,0.775590551,0.36,0.229421817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.794865145,0.905555556,0.264150943,0.250188964,0.043859649,0.711320755,0.732283465,0.881889764,0.712,0.059812019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.849844398,0.061111111,0.056603774,0.482237339,0.150877193,0.856023222,0.858267717,0.917322835,0.612,0.399174024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.694242739,0.355555556,0.358490566,0.031746032,0.021052632,0.267343977,0.972440945,0.885826772,0.392,0.928795215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.751556017,0.125,0.41509434,0.136054422,0.094736842,0.218722787,0.866141732,0.732283465,0.36,0.39746511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.697614108,0.030555556,0.264150943,0.12244898,-0.010526316,0.125544267,0.803149606,0.830708661,0.568,0.283964682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.647562241,0.213888889,0.075471698,0.202569917,0.056140351,0.122641509,0.88976378,0.909448819,0.564,0.670321846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.764782158,0.958333333,0.20754717,0.402116402,0.063157895,0.638606676,0.779527559,0.874015748,0.652,0.612930789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.713174274,0.033333333,0.339622642,0.045351474,0.007017544,0.212626996,0.779527559,0.787401575,0.54,0.35773284,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.846473029,0.163888889,0.132075472,0.613756614,0.329824561,0.144702467,0.88976378,0.88976378,0.536,0.313301054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.668568465,0.497222222,0.245283019,0.101284958,0.01754386,0.39796807,0.885826772,0.972440945,0.608,0.312873825,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.813018672,0.269444444,0.377358491,0.649281935,0.052631579,0.125689405,0.976377953,0.81496063,0.316,0.241953859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.723029046,0.897222222,0.094339623,0,0,0.351088534,0.81496063,0.92519685,0.664,0.229279408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.696058091,0.013888889,0.226415094,0.050642479,0.021052632,0.175471698,0.807086614,0.854330709,0.596,0.20521219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.79253112,0.294444444,0.301886792,0.050642479,0.021052632,0.501161103,0.968503937,0.858267717,0.384,0.074622615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.766338174,0.85,0.301886792,0.113378685,0.075438596,0.218432511,0.68503937,0.901574803,0.78,0.23170037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.679201245,0.280555556,0.018867925,0.022675737,0.003508772,0.126850508,0.87007874,0.933070866,0.608,0.252776987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.778008299,0.036111111,0.075471698,0.273620559,0.084210526,0.616255443,0.846456693,0.909448819,0.608,0.28823697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.76996888,0.961111111,0.20754717,0.181405896,0.122807018,0.494049347,0.783464567,0.877952756,0.648,0.290657932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.785010373,0.333333333,0.245283019,0.050642479,0.026315789,0.034833091,0.952755906,0.901574803,0.456,0.172457989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.721213693,0.930555556,0.094339623,0.081632653,0.029824561,0.439332366,0.822834646,0.917322835,0.652,0.763030476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.784232365,0.825,0.056603774,0.578231293,0.09122807,0.835268505,0.826771654,0.937007874,0.664,0.924095699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.851400415,0.375,0.094339623,0.272864701,0.066666667,0.771698113,0.901574803,0.937007874,0.572,0.128738251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.73469917,0.436111111,0.301886792,0.050642479,0.00877193,0.458780842,0.929133858,0.948818898,0.52,0.283537454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.779823651,0.183333333,0.396226415,0.417989418,0.336842105,0.104499274,0.92519685,0.75984252,0.316,0.121617773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.798236515,0.577777778,0.320754717,0.22675737,0.115789474,0.312191582,0.81496063,0.996062992,0.708,0.262318428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.753112033,0.227777778,0.188679245,0.068027211,0.012280702,0.339622642,0.92519685,0.874015748,0.472,0.038450584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.673236515,0.163888889,0.226415094,0.050642479,0.010526316,0.222060958,0.901574803,0.842519685,0.464,0.278980347,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.732105809,0.602777778,0.452830189,0.22675737,0.115789474,0.216110305,0.736220472,1,0.772,0.200085446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.746887967,0.080555556,0.547169811,0.145124717,0.1,0.062409289,0.771653543,0.645669291,0.356,0.061663344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.855290456,0.422222222,0.245283019,0.410430839,0.280701754,0.137445573,0.92519685,0.94488189,0.532,0.329678154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.747406639,0.166666667,0.358490566,0.145124717,-0.01754386,0.059216255,0.909448819,0.779527559,0.368,0.073483338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.812240664,0.419444444,0.245283019,0.321995465,-0.043859649,0.135558781,0.929133858,0.94488189,0.524,0.180290516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.759595436,0.688888889,0.264150943,0.272864701,0.045614035,0.81988389,0.744094488,0.984251969,0.792,0.50655084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.821317427,0.663888889,0.20754717,0.385487528,0.145614035,0.039477504,0.787401575,0.980314961,0.744,0.323269724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.830653527,0.758333333,0.358490566,0.427815571,0.240350877,0.877939042,0.653543307,0.948818898,0.852,0.278837938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.754149378,0.988888889,0.433962264,0.050642479,0.033333333,0.106095791,0.692913386,0.755905512,0.596,0.182711478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.730809129,0.8,0.018867925,0.12244898,0.047368421,0.381277213,0.850393701,0.937007874,0.636,0.353745372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.71810166,0.163888889,0.226415094,0.417989418,0.143859649,0.060667634,0.901574803,0.846456693,0.468,0.158074623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.750259336,0.555555556,0.471698113,0.068027211,0.077192982,0.083164006,0.791338583,0.992125984,0.692,0.22856736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.745072614,0.325,0.339622642,0.031746032,0.01754386,0.73222061,0.976377953,0.866141732,0.372,0.623753916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.760892116,0.066666667,0.320754717,0.320483749,0.129824561,0.132656023,0.818897638,0.787401575,0.496,0.201509541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.749740664,0.133333333,0.396226415,0.151927438,0.19122807,0.30682148,0.874015748,0.748031496,0.368,0.277698661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.792790456,0.5,0.264150943,0.209372638,-0.038596491,0.866182874,0.881889764,0.976377953,0.608,0.382939334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.703838174,0.027777778,0.301886792,0.081632653,0.031578947,0.332656023,0.791338583,0.811023622,0.56,0.307035033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.771006224,0.747222222,0.226415094,0.050642479,0.026315789,0.388679245,0.736220472,0.960629921,0.784,0.104101396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.823651452,0.688888889,0.20754717,0.538926682,0.056140351,0.887518142,0.775590551,0.976377953,0.756,0.158644261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.735995851,0.163888889,0.188679245,0.12244898,0.007017544,0.428882438,0.897637795,0.866141732,0.5,0.623041868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.701244813,0.258333333,0.377358491,0.045351474,0.024561404,0.228156749,0.972440945,0.807086614,0.312,0.074765024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.70746888,0.105555556,0.245283019,0.151927438,0.024561404,0.18287373,0.862204724,0.830708661,0.496,0.287809741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.716026971,0.619444444,0.169811321,0.244142101,0.152631579,0.177648766,0.818897638,0.980314961,0.708,0.133864996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.723288382,0.613888889,0.547169811,0.176870748,0.275438596,0.114949202,0.677165354,0.992125984,0.808,0.232697237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.752334025,0.011111111,0.358490566,0.081632653,0.038596491,0.583599419,0.751968504,0.783464567,0.568,0.384505839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.846732365,0.644444444,0.20754717,0.58276644,0.336842105,0.90203193,0.795275591,0.984251969,0.736,0.28823697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.715248963,0.938888889,0.094339623,0,0,0.126560232,0.822834646,0.917322835,0.648,0.31116491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.759595436,0.225,0.283018868,0.064247921,0.015789474,0.287373004,0.940944882,0.834645669,0.396,0.291797209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.685943983,0.008333333,0.169811321,0.145124717,0.003508772,0.181422351,0.81496063,0.874015748,0.608,0.855739106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
